cutoff_days,roi_beta,roi_or,elasticity,norm_elast
1,0.906350148684937,2.475271652751135,2.7179618043427465,0.020098537094139866
2,0.899578125177134,2.4585656853774047,2.670641468599358,0.01974861697321468
3,0.8176408092789492,2.2651496089698586,2.4230134175187685,0.017917479551695138
4,0.9395351869394766,2.558791782031997,2.7767639735309233,0.020533362034194626
5,0.8565000342138824,2.3549041693354997,2.501259934874594,0.01849608979156332
6,0.8785419647026305,2.4073870909278,2.531260605196435,0.018717936023673408
7,0.8303638058406982,2.294153214800625,2.3601547939275065,0.01745265831104453
8,0.8438490432286758,2.325299954087504,2.32786556876883,0.01721388888148309
9,0.8231106446915109,2.2775735520014475,2.2278745834041294,0.01647448462450605
10,0.8541316534197082,2.3493334589144586,2.306383899613169,0.017055038185465495
11,0.8798727411056955,2.4105929175075147,2.369333537550741,0.01752053245073789
12,0.8728596622777971,2.3937463814450135,2.2793225793969523,0.01685492759255245
13,0.9157983541790324,2.4987693587572055,2.3428082946657622,0.01732438599378511
14,0.8224448874041794,2.2760577454473867,2.065955444298021,0.015277139680814953
15,0.9096314924308329,2.483407210389096,2.208262380525009,0.016329458087917498
16,0.905874093266231,2.4740935667074453,2.1588715543083907,0.015964227292091446
17,0.7890531647964625,2.2013111603095985,1.8767039559424963,0.013877679963332099
18,0.8474986558994477,2.333801903237029,2.0112841597886955,0.014872861431599209
19,0.8938911953206721,2.444623675967003,2.060160104333653,0.015234284827203366
20,0.9271675206159304,2.527340390137785,2.0948729913752167,0.015490976531529307
21,0.7894198550669558,2.2021185077085836,1.734722307187629,0.01282776696248443
22,0.8014639133272015,2.228801313396114,1.7096636894692385,0.01264246577210853
23,0.7800582868757053,2.18159942040669,1.6395558800947578,0.012124038910829431
24,0.8966220298641725,2.4513086623886977,1.8816790390274243,0.013914469255870752
25,0.8747778007800107,2.3983423249627682,1.83124330549011,0.013541511674292453
26,1.05428033656328,2.8699090419337074,2.1391337962127115,0.015818272311190932
27,0.8696494620235459,2.386074297254643,1.7311979931385157,0.01280170568504693
28,0.9358557517626529,2.5493941730877427,1.8303091872727657,0.013534604141739343
29,0.8787583298732906,2.4079080220002114,1.6716454042818871,0.012361331609784145
30,1.014118695321022,2.7569326287843707,1.899499705550862,0.014046247902131097
31,0.8519466334385226,2.344205722507634,1.5928793096764304,0.011778879247260558
32,0.8376183184409036,2.3108566927440446,1.5626506978962744,0.011555347454357113
33,1.0144920174044054,2.7579620447569986,1.8218089386430711,0.01347174727520047
34,0.8702598668153256,2.387531213048184,1.523273340675857,0.011264163349599196
35,0.9405883349546612,2.5614879880213066,1.598073857908489,0.011817291420736476
36,0.8912032418945384,2.4380614647916343,1.4622313222034662,0.010812775375489974
37,0.9691480999499708,2.635698151288083,1.551462559858461,0.011472614427348397
38,0.9299338542863942,2.534341536244101,1.4707402229647408,0.010875696222025633
39,0.9141971926069159,2.494771626643987,1.437576830527447,0.01063046257966779
40,0.8400028404210629,2.316373556247986,1.2704585027467465,0.009394671147777797
41,0.8549071132527944,2.3511559792006813,1.2596628423083243,0.009314840378474607
42,0.8794924575107033,2.409676382849375,1.2645034042974836,0.009350634926632037
43,0.8633671679099236,2.371131264153412,1.2022940569996432,0.008890614895346047
44,0.8271864521897272,2.286875446851744,1.1243331195064263,0.008314116435508329
45,0.8372637813051786,2.3100375534473585,1.1349284258622823,0.00839246564463875
46,0.8562855396778186,2.3543991094264554,1.157602793339402,0.00856013599787804
47,0.786308338187997,2.1952772277009975,1.0292915786754127,0.007611311881439822
48,0.7835786737985414,2.1892930287706416,1.004367387350239,0.007427004735147316
49,0.8617631712089133,2.3673310260275287,1.084445826292608,0.008019161502380922
50,0.8581819569672826,2.358868268960168,1.0481981374787595,0.007751120385306377
51,0.8856419837613438,2.424540407533949,1.0613888572962251,0.007848661922176448
52,0.8169575612019122,2.263602478452491,0.9767882462485357,0.007223065007380928
53,0.7700935888809387,2.1599683933505562,0.9183687568671715,0.006791069873205012
54,0.794791437316187,2.2139791952055994,0.9263972034071454,0.006850437900501851
55,0.8507257798810595,2.3413455369010263,0.9731020688076469,0.007195806797235036
56,0.8885859732290031,2.4316887461114542,0.9952777208038451,0.0073597892945314256
57,0.7161910849655566,2.0466229328853105,0.785203151801147,0.005806348951517783
58,0.737849620765322,2.091433300755141,0.799683665647512,0.005913428140128292
59,0.7396693417577562,2.0952425907080796,0.8004074369262352,0.005918780218244271
60,0.761415820199278,2.1413057793106414,0.8224183110268147,0.006081544230923956
61,0.7488956689383043,2.114663438152269,0.7949960728440238,0.0058787647546117636
62,0.7154687029837007,2.045145023226864,0.7471571688043784,0.005525009971947952
63,0.8042563848524462,2.2350338756754753,0.8272822393387887,0.006117511566243109
64,0.7781886938553482,2.1775245277394677,0.7852267926104556,0.005806523768427302
65,0.7838184337513794,2.1898179964945714,0.7840111473588233,0.005797534425330497
66,0.6655873934519079,1.945633037856872,0.6642607518637483,0.004912015076953306
67,0.8213762614573215,2.273626790206316,0.8183507433959238,0.006051465751240481
68,0.7791658641883433,2.179653380063615,0.7654169003231414,0.005660035376158014
69,0.6486888361906006,1.9130308870355897,0.6291399380283905,0.0046523068726222255
70,0.6548858396874226,1.9249227550491297,0.6279371153346615,0.004643412348612006
71,0.6541656322940812,1.9235369105569597,0.6180040351546436,0.004569960109460532
72,0.6811099923460506,1.9760699378459086,0.6361591751305111,0.004704212089628632
73,0.6519395583590245,1.9192597375951326,0.6078672656364963,0.004495001646891373
74,0.7288340585759462,2.0726625951397977,0.6785460649452802,0.005017650812676973
75,0.604898222495003,1.8310658380892708,0.5572694180959398,0.004120845279405766
76,0.614895390809312,1.8494631185985164,0.5608508598398524,0.004147328999532191
77,0.7103345111862971,2.034671765287795,0.6418532255651653,0.004746317936625431
78,0.6872154277255822,1.9881716105550666,0.6139463826959148,0.004539954949591625
79,0.6679641895989281,1.9502629109174172,0.5907428937086394,0.004368371896666054
80,0.7003874164597883,2.0145330195584075,0.6183640253287349,0.004572622132104095
81,0.6917774158401706,1.9972623459594552,0.609280735005905,0.004505453841807099
82,0.6691001965734352,1.952479682081696,0.5842470155791671,0.004320336767056945
83,0.6090037820291287,1.8385988409131162,0.5268270342930629,0.003895732704564369
84,0.6465119154028893,1.9088708999540878,0.554401463175481,0.004099637586839571
85,0.6349695674931816,1.8869647155183633,0.5382950423028668,0.003980535288623005
86,0.5843610457748412,1.7938444349012306,0.49001428811908154,0.0036235131526439783
87,0.689483486970431,1.9926860190945326,0.5774717194905967,0.004270235422901801
88,0.5716747945226112,1.7712310167296004,0.47820856816817287,0.0035362132869956662
89,0.5277239972319834,1.6950699310398123,0.4373303904014541,0.0032339310507727343
90,0.6157070365640887,1.8509648368365188,0.5056949459950243,0.003739467057322327
91,0.5287958245390156,1.6968877272870324,0.43030871825471473,0.003182007827319542
92,0.5534691337041217,1.7392763461541958,0.4456411134216381,0.003295386430547904
93,0.6173867589175943,1.8540765565294344,0.49191849696004697,0.0036375942232329695
94,0.4954600647704169,1.6412531481429873,0.3940497816350704,0.0029138835359922713
95,0.5355783590571305,1.7084360460347974,0.42542180747912994,0.0031458705433658426
96,0.5097208728669471,1.664826431855955,0.40105357271498804,0.0029656745341565633
97,0.5637447652507013,1.7572406482511074,0.43921112974227644,0.0032478385712336653
98,0.5663145099895376,1.7617621151815899,0.43682519602126413,0.0032301952852539636
99,0.49969907498649724,1.6482252038726823,0.38100090262575875,0.002817390870647766
100,0.4358294790325886,1.5462451050565362,0.3287664547576683,0.0024311323197029706
101,0.5313337187798516,1.7011997182515497,0.4002377693656769,0.002959641905643736
102,0.4808335745903917,1.6174220823686831,0.3618052931495996,0.0026754449211186843
103,0.4237045323431275,1.5276101676995728,0.3163222782507323,0.0023391112535014317
104,0.4860732800539518,1.625919139288131,0.3597262110630187,0.0026600707137357325
105,0.46254500879921145,1.5881106016585722,0.338967102303389,0.002506563141708761
106,0.554379218234152,1.7408599551500001,0.4020780384119587,0.00297325016004628
107,0.346823374775055,1.4145668551153987,0.2489208007511372,0.0018406969293704016
108,0.3970678399221107,1.4874568355844253,0.28465326913644257,0.0021049281412144206
109,0.46712376221805674,1.5953988412983577,0.33445656878795466,0.0024732090581342714
110,0.45836162587201945,1.5814808040410178,0.32563237864011096,0.002407956738278707
111,0.501048484623742,1.6504508361542403,0.3529829952040313,0.002610206593548648
112,0.3377870660061563,1.4018419718128905,0.23606996459120824,0.0017456687333014345
113,0.38182577646509064,1.4649568329402114,0.2642843642336558,0.0019543060132280916
114,0.47520328208731244,1.6083411111950006,0.32634760302687993,0.002413245614614328
115,0.4343485761774079,1.5439569609433963,0.2978710070745582,0.0022026694692291746
116,0.3266510079206001,1.3863175788923123,0.22376903578024104,0.0016547069421516936
117,0.32056526429832716,1.37790642554933,0.21845062152816808,0.0016153788154810028
118,0.3863911614908702,1.4716602150458065,0.2616817443336646,0.001935060395972418
119,0.3823902383069475,1.4657839785964921,0.2564266873869545,0.0018962007781490502
120,0.3604128095878739,1.4339212288301506,0.2402349325907896,0.0017764674603849941
121,0.35386794849539155,1.4245670578354237,0.2348936675150402,0.001736970358518788
122,0.3724471515908665,1.4512817791832016,0.24711948101041528,0.0018273766937550741
123,0.3691645965808693,1.4465256772617698,0.244784569803933,0.0018101107044317419
124,0.3363184926059718,1.39978477492387,0.22223138386796487,0.001643336453446746
125,0.2864241265812748,1.3316571266823156,0.18543136841924698,0.001371211041537276
126,0.2905667305905717,1.3371850970248371,0.18537364057635297,0.0013707841609277265
127,0.3185734054965586,1.375164562116521,0.19754922626008647,0.0014608190761043846
128,0.30371863456963427,1.3548877838693703,0.1826150662903543,0.0013503853063428321
129,0.3848731055201838,1.4694278473278126,0.23061467864287707,0.0017053284802425112
130,0.2225091164429629,1.2492072079250025,0.1312797606186047,0.0009707756504476979
131,0.40626052398895884,1.5011935984618465,0.2336344192376485,0.0017276585837273063
132,0.37537987191196764,1.4555442299816357,0.2111740017613141,0.0015615703285219921
133,0.20707471837064695,1.2300744775079206,0.11368472160315775,0.0008406654539910137
134,0.3807791928433883,1.4634244351434476,0.20483181376664455,0.0015146716927629444
135,0.3272636190131735,1.387167112609292,0.17262452849041582,0.0012765081848021098
136,0.2524375458282382,1.2871591051886053,0.13287947772394243,0.0009826050932052776
137,0.2796798638194636,1.3227062984076443,0.14693103383094488,0.001086512264084476
138,0.40099026102767793,1.4933027251952327,0.2074982449774306,0.0015343891761040744
139,0.21591803656860042,1.2410006581597222,0.11005138121816624,0.0008137979585071884
140,0.21522509346497648,1.2401410131889827,0.10799735091105021,0.0007986090017477163
141,0.21189623300442167,1.2360196203813147,0.10444567711505759,0.0007723454069389202
142,0.21186353976043604,1.235979211550846,0.10283554151085457,0.000760438922412183
143,0.2970839648220835,1.3459283053344662,0.14403679067082917,0.0010651101776312734
144,0.28968625317753494,1.3360082539177727,0.14020815401273198,0.0010367985230047075
145,0.27879034041149786,1.3215302433351515,0.13334177279769616,0.0009860236308291072
146,0.26156358372217575,1.298959531628172,0.12368822057027136,0.0009146384195935755
147,0.2258900136321787,1.253437796625949,0.10557119039321729,0.0007806682503044508
148,0.22415087925336344,1.2512597943304282,0.10348534410201508,0.0007652440235955184
149,0.2747005289308886,1.3161364710481667,0.12525335492304293,0.0009262121329534286
150,0.22561177786884823,1.2530890939168493,0.10272651986110808,0.000759632739018438
151,0.2068906554503912,1.2298480872431243,0.09406223799151461,0.0006955628943753424
152,0.13487480911704441,1.1443935077493557,0.060760275174719734,0.0004493045643607038
